scanner_name,scanner_variant,scanner_params,events,h,tp,sl,label_mode,same_bar_policy,win_rate,ap,mean_realized_r,p05_realized_r,worst_realized_r
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=2.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 2.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",10700,2,2.0,0.5,first_touch,drop,0.06018691588785047,0.0,0.046468845646743244,-0.5,-0.5
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.84,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.84, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",8737,2,2.0,0.5,first_touch,drop,0.06684216550303308,0.0,0.0433829868075142,-0.5,-0.5
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.001,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.001, ""wick_frac"": 0.2}",9522,10,2.0,1.0,first_touch,drop,0.28071833648393196,0.0,0.03860142052596111,-1.0,-1.0
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.08,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.08, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",11645,2,2.0,0.5,first_touch,drop,0.058222413052812366,0.0,0.032652207587639585,-0.5,-0.5
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.04,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.04, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",12318,2,2.0,0.5,first_touch,drop,0.056665043026465335,0.0,0.032009813554179326,-0.5,-0.5
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",12342,2,2.0,0.5,first_touch,drop,0.056554853346297194,0.0,0.031626727905264336,-0.5,-0.5
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.06,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.06, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",12237,2,2.0,0.5,first_touch,drop,0.05704012421345101,0.0,0.030245507506684397,-0.5,-0.5
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.05,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.05, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",12049,2,2.0,0.5,first_touch,drop,0.05627022989459706,0.0,0.02969104023573761,-0.5,-0.5
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0003,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0003, ""wick_frac"": 0.2}",12652,2,2.0,0.5,first_touch,drop,0.05651280429971546,0.0,0.029476957196003684,-0.5,-0.5
wick_reversal,"wick_reversal|range_hi=0.7,range_lo=0.3,wick_frac=0.35","{""range_hi"": 0.7, ""range_lo"": 0.3, ""wick_frac"": 0.35}",26165,2,2.0,0.5,first_touch,drop,0.05614370342060004,0.0,0.022711147974970168,-0.5,-0.5
wick_reversal,"wick_reversal|range_hi=0.65,range_lo=0.3,wick_frac=0.45","{""range_hi"": 0.65, ""range_lo"": 0.3, ""wick_frac"": 0.45}",21719,15,1.5,1.5,first_touch,drop,0.48611814540264286,0.0,0.019793079463397957,-1.5,-1.5
wick_reversal,"wick_reversal|range_hi=0.7,range_lo=0.35,wick_frac=0.45","{""range_hi"": 0.7, ""range_lo"": 0.35, ""wick_frac"": 0.45}",21695,15,1.5,1.5,first_touch,drop,0.4867480986402397,0.0,0.018091114256570128,-1.5,-1.5
wick_reversal,"wick_reversal|range_hi=0.75,range_lo=0.3,wick_frac=0.45","{""range_hi"": 0.75, ""range_lo"": 0.3, ""wick_frac"": 0.45}",19059,15,1.5,1.5,first_touch,drop,0.48654179127971037,0.0,0.017680996522201262,-1.5,-1.5
wick_reversal,"wick_reversal|range_hi=0.7,range_lo=0.3,wick_frac=0.45","{""range_hi"": 0.7, ""range_lo"": 0.3, ""wick_frac"": 0.45}",21184,15,1.5,1.5,first_touch,drop,0.4857439577039275,0.0,0.01673551699985153,-1.5,-1.5
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.22,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.22, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",10557,2,1.5,0.5,first_touch,drop,0.1194468125414417,0.0,0.015506853466415551,-0.5,-0.5
derivative_reversal,"derivative_reversal|obi_hi=0.1,obi_lo=-0.1,range_hi=0.65,range_lo=0.35,rsi_hi=58.0,rsi_lo=45.0,vel3_abs=0.02","{""obi_hi"": 0.1, ""obi_lo"": -0.1, ""range_hi"": 0.65, ""range_lo"": 0.35, ""rsi_hi"": 58.0, ""rsi_lo"": 45.0, ""vel3_abs"": 0.02}",1801,2,1.5,1.0,first_touch,drop,0.08162132148806218,0.0,0.01118149714283366,-1.0,-1.0
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.28","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.28}",9889,2,1.5,0.5,first_touch,drop,0.11942562443118616,0.0,0.007065997953075319,-0.5,-0.5
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.36","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.36}",7382,2,1.5,0.5,first_touch,drop,0.12042806827418044,0.0,0.00476952752915584,-0.5,-0.5
wick_reversal,"wick_reversal|range_hi=0.7,range_lo=0.25,wick_frac=0.45","{""range_hi"": 0.7, ""range_lo"": 0.25, ""wick_frac"": 0.45}",18780,15,1.5,1.5,first_touch,drop,0.47949946751863687,0.0,-0.013583699221935322,-1.5,-1.5
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.16,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.16, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",8453,2,1.5,0.5,first_touch,drop,0.11451555660712173,0.0,-0.023942409537015347,-0.5,-0.5
