scanner_name,scanner_variant,scanner_params,events,h,tp,sl,label_mode,same_bar_policy,folds_used,profitable_folds,profitable_fold_ratio,total_test_trades,min_fold_test_trades,median_threshold,threshold_std,test_ap_mean,test_ap_std,total_test_net_profit_r,avg_r_per_trade,mean_test_win_rate,mean_test_recall,mean_valid_profit_r,fold_thresholds,fold_test_trades,fold_test_profit_r
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20180,5,1.5,1.0,first_touch,drop,3,1,0.3333333333333333,1696,214,0.5031,0.0011785113019776065,0.33837523049377854,0.03056222258160061,-271.0,-0.15978773584905662,0.3821622766387722,0.37163228146153165,61.833333333333336,"[0.5031, 0.5056, 0.5031]","[1202, 214, 280]","[-292.0, 31.0, -10.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,15,2.5,1.5,first_touch,drop,3,1,0.3333333333333333,1783,373,0.5086,0.013683160778449143,0.321461779581996,0.07394085077286901,-278.5,-0.15619742007851936,0.30860803476986176,0.3257080610021787,-49.833333333333336,"[0.5086, 0.533, 0.5009]","[662, 373, 748]","[91.0, -327.5, -42.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,15,2.5,1.0,first_touch,drop,3,1,0.3333333333333333,2012,128,0.5022,0.0034127212992957215,0.28408342255757496,0.0569254848150258,-279.5,-0.1389165009940358,0.28942374524436637,0.36468893492509213,119.0,"[0.4961, 0.5022, 0.5041]","[1340, 544, 128]","[-115.0, -236.0, 71.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,10,2.5,1.5,first_touch,drop,3,1,0.3333333333333333,1128,89,0.5249,0.012429624111595476,0.2771430159514064,0.07275836098944687,-548.0,-0.4858156028368794,0.3440537191763345,0.22614062414497124,-136.0,"[0.5007, 0.5288, 0.5249]","[933, 106, 89]","[-559.5, -55.0, 66.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20200,5,2.0,0.5,first_touch,drop,3,0,0.0,934,116,0.5079,0.019679600266943088,0.20572971432445328,0.022612909277592037,-62.0,-0.06638115631691649,0.16583794294649493,0.2254299105912009,54.833333333333336,"[0.5017, 0.5462, 0.5079]","[663, 116, 155]","[-31.5, -5.5, -25.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,10,3.0,1.5,first_touch,drop,3,0,0.0,464,122,0.5075,0.008356368163795131,0.17971420977966124,0.019991684747057,-327.0,-0.7047413793103449,0.17922712356006068,0.08623751107407075,-69.0,"[0.5056, 0.5075, 0.5242]","[172, 122, 170]","[-91.5, -70.5, -165.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,15,3.0,1.0,first_touch,drop,3,0,0.0,485,100,0.5012,0.016687720036002517,0.17864795443903017,0.02189141648018912,-361.0,-0.7443298969072165,0.073382847711547,0.028034188034188032,37.666666666666664,"[0.5012, 0.5366, 0.5012]","[267, 100, 118]","[-231.0, -100.0, -30.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,15,3.0,1.5,first_touch,drop,3,0,0.0,737,197,0.5012,0.0029227080289043884,0.2239854048889365,0.01697853078308072,-390.0,-0.5291723202170964,0.2108919118866502,0.12467286151496677,14.0,"[0.5012, 0.5074, 0.5012]","[338, 197, 202]","[-147.0, -120.0, -123.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,5,2.5,1.5,first_touch,drop,3,0,0.0,346,82,0.516,0.003608323710533712,0.12004905626087699,0.034639945208061275,-411.0,-1.1878612716763006,0.0662593984962406,0.03597902097902098,-36.666666666666664,"[0.5157, 0.516, 0.5235]","[112, 82, 152]","[-132.0, -123.0, -156.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,5,3.0,1.0,first_touch,drop,3,0,0.0,573,81,0.5132,0.02972656873722374,0.074255169404621,0.014951065609922516,-453.0,-0.7905759162303665,0.062384606829051274,0.07358333333333333,1.6666666666666667,"[0.5132, 0.5727, 0.5066]","[122, 81, 370]","[-122.0, -37.0, -294.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20209,5,2.0,1.0,first_touch,drop,3,0,0.0,762,98,0.5288,0.021479344082681453,0.18243438469709003,0.027576284617012427,-528.0,-0.6929133858267716,0.10054669834273121,0.08285467649557425,-8.666666666666666,"[0.5091, 0.5612, 0.5288]","[434, 230, 98]","[-293.0, -167.0, -68.0]"
