scanner_name,scanner_variant,scanner_params,events,h,tp,sl,label_mode,same_bar_policy,folds_used,profitable_folds,profitable_fold_ratio,total_test_trades,min_fold_test_trades,median_threshold,threshold_std,test_ap_mean,test_ap_std,total_test_net_profit_r,avg_r_per_trade,mean_test_win_rate,mean_test_recall,mean_valid_profit_r,fold_thresholds,fold_test_trades,fold_test_profit_r
breakout_60,"breakout_60|lookback=90,min_break_atr=0.05","{""lookback"": 90, ""min_break_atr"": 0.05}",41077,3,2.5,0.5,first_touch,drop,3,2,0.6666666666666666,881,98,0.5199,0.0126841107952692,0.160343051149447,0.0027916977643611,36.5,0.0414301929625425,0.157642641135166,0.0965982579881717,41.0,"[0.5062, 0.5199, 0.5372]","[224, 98, 559]","[5.0, -19.0, 50.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20215,10,1.5,1.5,first_touch,drop,3,2,0.6666666666666666,2020,410,0.5054,0.0104416899441081,0.5128070552899578,0.0230945790548978,15.0,0.0074257425742574,0.5079504272393314,0.3972208245353754,175.5,"[0.4988, 0.5054, 0.5235]","[1184, 426, 410]","[-24.0, 36.0, 3.0]"
breakout_60,"breakout_60|lookback=90,min_break_atr=0.05","{""lookback"": 90, ""min_break_atr"": 0.05}",41088,2,1.5,1.0,first_touch,drop,3,2,0.6666666666666666,849,120,0.5187,0.0151416276829437,0.3201153902219693,0.0110081510516057,-9.0,-0.0106007067137809,0.4261657214870825,0.1054902646245452,-0.1666666666666666,"[0.5187, 0.5422, 0.5056]","[120, 529, 200]","[15.0, -61.5, 37.5]"
breakout_60,"breakout_60|lookback=90,min_break_atr=0.05","{""lookback"": 90, ""min_break_atr"": 0.05}",40837,3,2.0,0.5,first_touch,drop,3,2,0.6666666666666666,3045,248,0.5011,0.0145210192479729,0.2045297960930635,0.016573746652425,-52.5,-0.0172413793103448,0.2263220299424829,0.2620488298242835,113.66666666666669,"[0.5308, 0.5011, 0.499]","[259, 248, 2538]","[33.0, 28.5, -114.0]"
breakout_60,"breakout_60|lookback=90,min_break_atr=0.05","{""lookback"": 90, ""min_break_atr"": 0.05}",41068,3,1.5,1.0,first_touch,drop,3,2,0.6666666666666666,1171,134,0.5054,0.0031272991542223,0.3580478870448846,0.0037387614731668,-61.0,-0.0520922288642186,0.4502295722317564,0.1147832840794938,34.0,"[0.5054, 0.5003, 0.5078]","[134, 750, 287]","[53.5, -175.0, 60.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,5,2.5,0.5,first_touch,drop,3,2,0.6666666666666666,756,143,0.5109,0.0062760567945875,0.1544359912234617,0.0488649696885054,-84.0,-0.1111111111111111,0.1772434080126388,0.2287618081715444,47.0,"[0.5094, 0.5109, 0.5234]","[169, 143, 444]","[26.5, 39.5, -150.0]"
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.001,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.001, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",2643,10,2.5,0.5,first_touch,drop,2,1,0.5,337,73,0.4861,0.0088999999999999,0.47991928249678,0.2733720996605813,122.5,0.3635014836795252,0.1837121212121212,0.5,93.5,"[0.4772, 0.495]","[73, 264]","[-36.5, 159.0]"
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.001,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.001, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",2643,10,2.0,0.5,first_touch,drop,2,1,0.5,181,72,0.45355,0.0122499999999999,0.5075047757031947,0.1786607705602072,119.5,0.6602209944751382,0.4088939857288481,0.4389145633368882,122.25,"[0.4658, 0.4413]","[72, 109]","[-11.0, 130.5]"
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.001,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.001, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",2643,15,2.0,0.5,first_touch,drop,2,1,0.5,149,40,0.4638,0.0364999999999999,0.4856865110085291,0.1339047216524234,110.5,0.7416107382550335,0.3394495412844037,0.3814432989690721,113.75,"[0.5003, 0.4273]","[40, 109]","[-20.0, 130.5]"
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.001,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.001, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",2643,5,2.0,0.5,first_touch,drop,2,1,0.5,180,87,0.47065,0.01705,0.4920360720702249,0.2067539267227275,92.5,0.5138888888888888,0.3980348535409714,0.4442315879097488,83.25,"[0.4877, 0.4536]","[87, 93]","[-6.0, 98.5]"
