date,trades_file,events,orderbook_file_curr,orderbook_file_prev,non_null_obi_20,error,ob_meta_curr
2025-11-11,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-11.csv,279,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-11.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-10.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-11.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 6528344, 'lines_json_ok': 6528344, 'lines_used': 6528344, 'samples': 86152, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-12,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-12.csv,242,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-12.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-11.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-12.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 6316688, 'lines_json_ok': 6316688, 'lines_used': 6316688, 'samples': 86109, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-15,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-15.csv,243,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-15.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-14.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-15.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 4869748, 'lines_json_ok': 4869748, 'lines_used': 4869748, 'samples': 86017, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-16,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-16.csv,222,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-16.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-15.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-16.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 5777886, 'lines_json_ok': 5777886, 'lines_used': 5777886, 'samples': 86100, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-13,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-13.csv,337,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-13.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-12.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-13.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 6916672, 'lines_json_ok': 6916672, 'lines_used': 6916672, 'samples': 86144, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-14,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-14.csv,381,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-14.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-13.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-14.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 6951570, 'lines_json_ok': 6951570, 'lines_used': 6951570, 'samples': 86180, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-17,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-17.csv,170,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-17.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-16.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-17.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 6429633, 'lines_json_ok': 6429633, 'lines_used': 6429633, 'samples': 86166, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-19,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-19.csv,230,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-19.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-18.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-19.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 6322068, 'lines_json_ok': 6322068, 'lines_used': 6322068, 'samples': 86142, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-20,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-20.csv,274,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-20.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-19.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-20.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 6201878, 'lines_json_ok': 6201878, 'lines_used': 6201878, 'samples': 86148, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-18,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-18.csv,273,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-18.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-17.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-18.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 6393206, 'lines_json_ok': 6393206, 'lines_used': 6393206, 'samples': 86140, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-23,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-23.csv,220,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-23.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-22.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-23.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 5342282, 'lines_json_ok': 5342282, 'lines_used': 5342282, 'samples': 86074, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-27,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-27.csv,180,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-27.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-26.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-27.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 4879733, 'lines_json_ok': 4879733, 'lines_used': 4879733, 'samples': 86070, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-22,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-22.csv,322,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-22.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-21.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-22.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 5277028, 'lines_json_ok': 5277028, 'lines_used': 5277028, 'samples': 86051, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-24,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-24.csv,290,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-24.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-23.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-24.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 6220033, 'lines_json_ok': 6220033, 'lines_used': 6220033, 'samples': 86143, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-21,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-21.csv,265,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-21.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-20.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-21.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 7234623, 'lines_json_ok': 7234623, 'lines_used': 7234623, 'samples': 86211, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-26,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-26.csv,213,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-26.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-25.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-26.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 5459294, 'lines_json_ok': 5459294, 'lines_used': 5459294, 'samples': 86105, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-30,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-30.csv,230,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-30.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-29.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-30.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 4146549, 'lines_json_ok': 4146549, 'lines_used': 4146549, 'samples': 85411, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-28,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-28.csv,288,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-28.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-27.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-28.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 5197606, 'lines_json_ok': 5197606, 'lines_used': 5197606, 'samples': 85920, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-25,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-25.csv,176,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-25.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-24.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-25.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 6038603, 'lines_json_ok': 6038603, 'lines_used': 6038603, 'samples': 86134, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-11-29,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-11-29.csv,211,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-29.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-28.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-29.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 4449137, 'lines_json_ok': 4449137, 'lines_used': 4449137, 'samples': 85739, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
2025-12-01,/Volumes/TU280Pro/quant/raw_data/data/trades/ETH-USDT-trades-2025-12-01.csv,293,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-12-01.data,/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-11-30.data,1.0,,"{'file': '/Volumes/TU280Pro/quant/raw_data/data/orderbook/ETH-USDT-L2orderbook-400lv-2025-12-01.data', 'top_n': 20, 'sample_ms': 1000, 'lines_total': 6068635, 'lines_json_ok': 6068635, 'lines_used': 6068635, 'samples': 85930, 'error': None, 'resampled_rows': 1440, 'columns': ['obi', 'obi_1', 'obi_5', 'obi_20', 'ob_spread', 'spread', 'ob_spread_bps', 'ob_microprice', 'ob_depth_bid_1', 'ob_depth_ask_1', 'ob_depth_bid_5', 'ob_depth_ask_5', 'ob_depth_bid_20', 'ob_depth_ask_20', 'ob_ask_wall_size_20', 'ob_ask_wall_conc_20', 'ob_ask_wall_levels_20', 'ob_bid_wall_size_20', 'ob_bid_wall_conc_20', 'ob_bid_wall_levels_20', 'ob_mid_open', 'ob_mid_high', 'ob_mid_low', 'ob_mid_close', 'ob_quote_count'], 'non_null_obi': 1.0, 'non_null_obi_20': 1.0}"
