scanner_name,scanner_variant,scanner_params,events,h,tp,sl,label_mode,same_bar_policy,folds_used,profitable_folds,profitable_fold_ratio,total_test_trades,min_fold_test_trades,median_threshold,threshold_std,test_ap_mean,test_ap_std,total_test_net_profit_r,avg_r_per_trade,mean_test_win_rate,mean_test_recall,mean_valid_profit_r,fold_thresholds,fold_test_trades,fold_test_profit_r
flow_reversal,"flow_reversal|flow_abs=0.03,obi_abs=0.0,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.03, ""obi_abs"": 0.0, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",2492,2,1.5,0.5,first_touch,drop,3,0,0.0,325,96,0.5,0.0013199326582148817,0.24534068411983134,0.04175562311986414,-48.5,-0.14923076923076922,0.17728918995419693,0.6548987411056376,-1.3333333333333333,"[0.498, 0.5012, 0.5]","[96, 102, 127]","[-10.0, -15.0, -23.5]"
breakout_60,"breakout_60|lookback=30,min_break_atr=0.05","{""lookback"": 30, ""min_break_atr"": 0.05}",15059,3,2.5,1.0,first_touch,drop,3,0,0.0,302,80,0.5073,0.01928493943181804,0.17849189268354163,0.014214624936197727,-50.0,-0.16556291390728478,0.23709150326797387,0.11948856863624151,-28.5,"[0.545, 0.5073, 0.5015]","[102, 80, 120]","[-35.5, -10.0, -4.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.7,range_lo=0.35,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.7, ""range_lo"": 0.35, ""spread_mult"": 1.0}",3055,15,3.0,1.0,first_touch,drop,3,0,0.0,452,104,0.5026,0.0009977753031397067,0.21702029739054116,0.016280922379644996,-52.0,-0.11504424778761062,0.2207532051282051,0.5889369791784075,2.6666666666666665,"[0.501, 0.5026, 0.5034]","[156, 104, 192]","[-8.0, -16.0, -28.0]"
breakout_60,"breakout_60|lookback=90,min_break_atr=0.05","{""lookback"": 90, ""min_break_atr"": 0.05}",7254,10,1.5,1.5,first_touch,drop,3,0,0.0,469,101,0.5021,0.0014197026292698223,0.4835800112280197,0.009741791949592172,-52.5,-0.11194029850746269,0.46736060026194587,0.2123115226706859,18.0,"[0.5047, 0.5014, 0.5021]","[194, 174, 101]","[-45.0, -3.0, -4.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",1913,10,1.5,1.5,first_touch,drop,3,0,0.0,329,101,0.5007,0.0020072092289765983,0.5078349247817496,0.0192862429724465,-52.5,-0.1595744680851064,0.44933213543388106,0.6164408912576801,9.5,"[0.4996, 0.5007, 0.5043]","[119, 109, 101]","[-37.5, -10.5, -4.5]"
breakout_60,"breakout_60|lookback=60,min_break_atr=0.05","{""lookback"": 60, ""min_break_atr"": 0.05}",9580,15,3.0,1.5,first_touch,drop,3,0,0.0,645,101,0.5031,0.0061179154038683015,0.29818600606851164,0.018605709991759194,-54.0,-0.08372093023255814,0.30563340221184443,0.24613561843243825,38.0,"[0.5149, 0.501, 0.5031]","[356, 101, 188]","[-12.0, -25.5, -16.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.7,range_lo=0.35,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.7, ""range_lo"": 0.35, ""spread_mult"": 1.0}",3055,10,2.5,1.0,first_touch,drop,3,0,0.0,383,96,0.5021,0.007203240011735456,0.2906927217512974,0.012987668728236298,-54.0,-0.1409921671018277,0.24545474212530285,0.5448098754936862,-1.6666666666666667,"[0.4998, 0.5021, 0.5161]","[180, 96, 107]","[-26.0, -15.5, -12.5]"
flow_reversal,"flow_reversal|flow_abs=0.03,obi_abs=0.0,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.03, ""obi_abs"": 0.0, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",2493,5,1.5,1.0,first_touch,drop,3,0,0.0,324,91,0.5036,0.0060216276869298315,0.36218325186630224,0.04430498554090212,-54.0,-0.16666666666666666,0.3300267832525897,0.5269726684183439,11.0,"[0.5036, 0.5027, 0.5159]","[93, 91, 140]","[-5.5, -31.0, -17.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.65,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.65, ""range_lo"": 0.3, ""spread_mult"": 1.0}",2537,5,1.5,1.0,first_touch,drop,3,0,0.0,390,124,0.5025,0.0017556258776351926,0.36469240008401566,0.029449319198161142,-55.0,-0.14102564102564102,0.34281360487139034,0.6572344322344322,7.666666666666667,"[0.5047, 0.5025, 0.5004]","[135, 124, 131]","[-20.0, -31.5, -3.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.65,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.65, ""range_lo"": 0.3, ""spread_mult"": 1.0}",2544,15,2.5,1.5,first_touch,drop,3,0,0.0,389,90,0.5005,0.007669130039030219,0.3421673143923653,0.041075867434551855,-55.5,-0.14267352185089974,0.33413870246085015,0.573086196503918,-7.0,"[0.4996, 0.5005, 0.5163]","[149, 90, 150]","[-7.5, -27.0, -21.0]"
